trun,r,c,rr,cc,value,scenario
2020,adwe,uae,dewa,uae,10.140167863284894,A
2020,adwe,uae,sewa,uae,16.528337084420617,A
2020,dewa,uae,adwe,uae,1.487789200132723,A
2020,dewa,uae,sewa,uae,5.252056845831293,A
2020,dewa,uae,fewa,uae,12.3429526280133,A
2020,sewa,uae,adwe,uae,5.925663509915283,A
2020,sewa,uae,dewa,uae,6.865908114797774,A
2020,sewa,uae,fewa,uae,7.622189461425904,A
2020,fewa,uae,dewa,uae,5.051065157031438,A
2020,fewa,uae,sewa,uae,1.5320940433837797,A
2021,sout,ksa,west,ksa,0.006636883485949903,A
2021,sout,ksa,cent,ksa,0.09125683458664352,A
2021,west,ksa,sout,ksa,19.548771063513158,A
2021,west,ksa,cent,ksa,0.5735277475583889,A
2021,west,ksa,east,ksa,1769.0741593573082,A
2021,cent,ksa,sout,ksa,0.028708287224969042,A
2021,east,ksa,west,ksa,1701.2884779363014,A
2021,east,ksa,cent,ksa,38.518936889832474,A
2021,adwe,uae,dewa,uae,31.27392808502309,A
2021,adwe,uae,sewa,uae,27.448394513629484,A
2021,dewa,uae,adwe,uae,3.025664597488939,A
2021,dewa,uae,sewa,uae,3.875722805370468,A
2021,dewa,uae,fewa,uae,11.792176956493106,A
2021,sewa,uae,adwe,uae,0.961670434164676,A
2021,sewa,uae,dewa,uae,9.864164024645945,A
2021,sewa,uae,fewa,uae,9.040458617812364,A
2021,fewa,uae,dewa,uae,3.8366114420230355,A
2021,fewa,uae,sewa,uae,0.8435039705647263,A
2022,sout,ksa,west,ksa,1.4540991911920708e-05,A
2022,west,ksa,sout,ksa,23.97443892896388,A
2022,west,ksa,east,ksa,1781.4897895629024,A
2022,cent,ksa,sout,ksa,0.04592554361134257,A
2022,cent,ksa,east,ksa,0.4816716001442529,A
2022,east,ksa,sout,ksa,0.00013706931001230608,A
2022,east,ksa,west,ksa,1719.2819458418835,A
2022,east,ksa,cent,ksa,28.427613316723644,A
2022,adwe,uae,dewa,uae,23.89482054801567,A
2022,adwe,uae,sewa,uae,27.16114036098567,A
2022,dewa,uae,adwe,uae,2.2369942687997275,A
2022,dewa,uae,sewa,uae,3.1361636483171162,A
2022,dewa,uae,fewa,uae,10.32996059468055,A
2022,sewa,uae,adwe,uae,1.349855046531428,A
2022,sewa,uae,dewa,uae,10.091357673233087,A
2022,sewa,uae,fewa,uae,7.547082186388229,A
2022,fewa,uae,dewa,uae,11.339459379412304,A
2022,fewa,uae,sewa,uae,2.380662022992142,A
2023,sout,ksa,west,ksa,2.033413550276913,A
2023,sout,ksa,cent,ksa,3.443976649739684,A
2023,sout,ksa,east,ksa,10.659684204552837,A
2023,west,ksa,sout,ksa,33.59438979642547,A
2023,west,ksa,cent,ksa,2.1973940515058046,A
2023,west,ksa,east,ksa,2528.6530550764123,A
2023,cent,ksa,sout,ksa,4.123318164870984,A
2023,cent,ksa,west,ksa,3.9222905899582576,A
2023,cent,ksa,east,ksa,2.9336285917863676,A
2023,east,ksa,sout,ksa,4.045456081849315,A
2023,east,ksa,west,ksa,2476.679839761393,A
2023,east,ksa,cent,ksa,23.39353208814628,A
2023,adwe,uae,dewa,uae,25.555560375063056,A
2023,adwe,uae,sewa,uae,29.200378815740034,A
2023,dewa,uae,adwe,uae,2.653774434958651,A
2023,dewa,uae,sewa,uae,4.1930802777366605,A
2023,dewa,uae,fewa,uae,11.561244900128267,A
2023,sewa,uae,adwe,uae,2.366756867693662,A
2023,sewa,uae,dewa,uae,11.264564373726778,A
2023,sewa,uae,fewa,uae,8.351944053584905,A
2023,fewa,uae,dewa,uae,12.589145628521155,A
2023,fewa,uae,sewa,uae,2.408344321303597,A
2024,sout,ksa,west,ksa,5.946828887158191,A
2024,sout,ksa,cent,ksa,0.8148425877305341,A
2024,sout,ksa,east,ksa,3.342057153852209,A
2024,west,ksa,sout,ksa,36.577591190374,A
2024,west,ksa,cent,ksa,0.8577448102847968,A
2024,west,ksa,east,ksa,2585.8214462145943,A
2024,cent,ksa,sout,ksa,0.31803632050030795,A
2024,cent,ksa,west,ksa,2.412873451686195,A
2024,cent,ksa,east,ksa,3.5948060305441194,A
2024,east,ksa,sout,ksa,1.1914126768249689,A
2024,east,ksa,west,ksa,2515.5487540910763,A
2024,east,ksa,cent,ksa,24.36947189259903,A
2024,adwe,uae,dewa,uae,17.136938598433943,A
2024,adwe,uae,sewa,uae,24.120707541238513,A
2024,dewa,uae,adwe,uae,2.767457487662056,A
2024,dewa,uae,sewa,uae,7.297213248105441,A
2024,dewa,uae,fewa,uae,12.872226819865736,A
2024,sewa,uae,adwe,uae,4.120298529344315,A
2024,sewa,uae,dewa,uae,8.631791180705807,A
2024,sewa,uae,fewa,uae,6.60461321749978,A
2024,fewa,uae,dewa,uae,12.082806552596054,A
2024,fewa,uae,sewa,uae,2.8998899569926464,A
2025,sout,ksa,west,ksa,11.886503996876936,A
2025,sout,ksa,cent,ksa,3.0162767775089003,A
2025,sout,ksa,east,ksa,3.4396168815055126,A
2025,west,ksa,sout,ksa,48.45951137338671,A
2025,west,ksa,cent,ksa,0.4445552273827017,A
2025,west,ksa,east,ksa,2598.117472781563,A
2025,cent,ksa,sout,ksa,0.9849803917583293,A
2025,cent,ksa,west,ksa,1.6677837147758094,A
2025,cent,ksa,east,ksa,14.97294852272864,A
2025,east,ksa,sout,ksa,0.7863977327939465,A
2025,east,ksa,west,ksa,2537.244327585946,A
2025,east,ksa,cent,ksa,18.082897110325575,A
2025,adwe,uae,dewa,uae,20.074121552571963,A
2025,adwe,uae,sewa,uae,27.27882920352769,A
2025,dewa,uae,adwe,uae,2.833711987281139,A
2025,dewa,uae,sewa,uae,7.6872332592476855,A
2025,dewa,uae,fewa,uae,14.55727457750572,A
2025,sewa,uae,adwe,uae,6.360401731574894,A
2025,sewa,uae,dewa,uae,8.991781748923316,A
2025,sewa,uae,fewa,uae,8.184777584739258,A
2025,fewa,uae,dewa,uae,13.623336256328768,A
2025,fewa,uae,sewa,uae,4.007523730605378,A
2026,sout,ksa,west,ksa,0.015468135413331927,A
2026,sout,ksa,cent,ksa,0.01786430596053273,A
2026,sout,ksa,east,ksa,0.029784504520485706,A
2026,west,ksa,sout,ksa,34.23725906382317,A
2026,west,ksa,cent,ksa,0.02330325080818382,A
2026,west,ksa,east,ksa,3081.3840558854035,A
2026,cent,ksa,sout,ksa,0.03251973026859839,A
2026,cent,ksa,west,ksa,0.022587607630083745,A
2026,cent,ksa,east,ksa,10.92048932612424,A
2026,east,ksa,sout,ksa,0.02977068085848509,A
2026,east,ksa,west,ksa,3034.9680546071186,A
2026,east,ksa,cent,ksa,2.683027858873173,A
2026,adwe,uae,dewa,uae,21.99042570584811,A
2026,adwe,uae,sewa,uae,29.74071281474883,A
2026,dewa,uae,adwe,uae,2.653248700294807,A
2026,dewa,uae,sewa,uae,7.992270922526529,A
2026,dewa,uae,fewa,uae,16.048299322125754,A
2026,sewa,uae,adwe,uae,7.847700873902091,A
2026,sewa,uae,dewa,uae,10.055367640047493,A
2026,sewa,uae,fewa,uae,8.897801912050017,A
2026,fewa,uae,dewa,uae,14.61371984577724,A
2026,fewa,uae,sewa,uae,4.294614957135766,A
2027,sout,ksa,west,ksa,0.009823579554839203,A
2027,sout,ksa,cent,ksa,0.020234485838077954,A
2027,sout,ksa,east,ksa,0.026586090062040272,A
2027,west,ksa,sout,ksa,33.80255768364811,A
2027,west,ksa,cent,ksa,0.020713728439383013,A
2027,west,ksa,east,ksa,3151.4069987085413,A
2027,cent,ksa,sout,ksa,0.21704595749201172,A
2027,cent,ksa,west,ksa,0.02147798630265914,A
2027,cent,ksa,east,ksa,15.16094655007273,A
2027,east,ksa,sout,ksa,0.02692291976479413,A
2027,east,ksa,west,ksa,3115.941329799444,A
2027,east,ksa,cent,ksa,2.2124418392911065,A
2027,adwe,uae,dewa,uae,21.180404013241535,A
2027,adwe,uae,sewa,uae,29.431718231475156,A
2027,dewa,uae,adwe,uae,2.4363968612898406,A
2027,dewa,uae,sewa,uae,8.447946000505716,A
2027,dewa,uae,fewa,uae,16.184652118616576,A
2027,sewa,uae,adwe,uae,8.820940859343963,A
2027,sewa,uae,dewa,uae,9.630027147317044,A
2027,sewa,uae,fewa,uae,8.744108948523253,A
2027,fewa,uae,dewa,uae,14.790276996763595,A
2027,fewa,uae,sewa,uae,4.3365615759500695,A
2028,sout,ksa,cent,ksa,2.2350862744269212e-05,A
2028,sout,ksa,east,ksa,7.043537442842503e-05,A
2028,west,ksa,sout,ksa,38.1232936798197,A
2028,west,ksa,cent,ksa,4.861925315572526e-05,A
2028,west,ksa,east,ksa,3179.7389368757417,A
2028,cent,ksa,sout,ksa,0.26871976836985256,A
2028,cent,ksa,west,ksa,0.000206977548986014,A
2028,cent,ksa,east,ksa,15.317618519081707,A
2028,east,ksa,west,ksa,3160.2065847132735,A
2028,east,ksa,cent,ksa,2.6002748966728224,A
2028,adwe,uae,dewa,uae,20.948711260529706,A
2028,adwe,uae,sewa,uae,29.651773859637437,A
2028,dewa,uae,adwe,uae,1.58011681245866,A
2028,dewa,uae,sewa,uae,9.045156636177522,A
2028,dewa,uae,fewa,uae,16.576621826689486,A
2028,sewa,uae,adwe,uae,9.415029135458937,A
2028,sewa,uae,dewa,uae,9.46102536360902,A
2028,sewa,uae,fewa,uae,8.786628415148611,A
2028,fewa,uae,dewa,uae,14.795254725677202,A
2028,fewa,uae,sewa,uae,4.2752810891526645,A
2029,sout,ksa,west,ksa,1.4513317919144847e-06,A
2029,sout,ksa,cent,ksa,0.003033588464165746,A
2029,sout,ksa,east,ksa,3.2745790308378845e-06,A
2029,west,ksa,sout,ksa,36.3239450445406,A
2029,west,ksa,cent,ksa,0.0053039897517192635,A
2029,west,ksa,east,ksa,3201.486802788089,A
2029,cent,ksa,sout,ksa,0.0038410901427485124,A
2029,cent,ksa,west,ksa,0.005621626937332018,A
2029,cent,ksa,east,ksa,12.83180780206336,A
2029,east,ksa,sout,ksa,0.0015938791544414773,A
2029,east,ksa,west,ksa,3191.327183518379,A
2029,east,ksa,cent,ksa,5.1320552672905695,A
2029,adwe,uae,dewa,uae,19.94960504861187,A
2029,adwe,uae,sewa,uae,29.495960334359978,A
2029,dewa,uae,adwe,uae,2.0263694538300663,A
2029,dewa,uae,sewa,uae,9.822102799690073,A
2029,dewa,uae,fewa,uae,17.157676772658856,A
2029,sewa,uae,adwe,uae,10.950696240812471,A
2029,sewa,uae,dewa,uae,8.941595422086385,A
2029,sewa,uae,fewa,uae,8.456653003591407,A
2029,fewa,uae,dewa,uae,14.45698296203411,A
2029,fewa,uae,sewa,uae,4.675867040897922,A
2030,sout,ksa,west,ksa,4.9853910642713215,A
2030,sout,ksa,cent,ksa,0.02562373075433119,A
2030,sout,ksa,east,ksa,0.005733098437286216,A
2030,west,ksa,sout,ksa,2.4178565183425658,A
2030,west,ksa,cent,ksa,0.02817216441524076,A
2030,west,ksa,east,ksa,3212.950868015159,A
2030,cent,ksa,sout,ksa,0.021101101780398087,A
2030,cent,ksa,west,ksa,0.016005399567229628,A
2030,cent,ksa,east,ksa,8.155443967256996,A
2030,east,ksa,sout,ksa,0.002933708908172989,A
2030,east,ksa,west,ksa,3172.58418079971,A
2030,east,ksa,cent,ksa,11.386833256958584,A
2030,adwe,uae,dewa,uae,19.104550665395113,A
2030,adwe,uae,sewa,uae,29.34909291498195,A
2030,dewa,uae,adwe,uae,2.9497348414424125,A
2030,dewa,uae,sewa,uae,10.62118501363301,A
2030,dewa,uae,fewa,uae,17.634046256588533,A
2030,sewa,uae,adwe,uae,12.06470409051921,A
2030,sewa,uae,dewa,uae,8.31327797284205,A
2030,sewa,uae,fewa,uae,8.418097652319261,A
2030,fewa,uae,dewa,uae,14.341915001983065,A
2030,fewa,uae,sewa,uae,4.865830767139268,A
2015,west,ksa,sout,ksa,15.67501287629236,B
2015,east,ksa,cent,ksa,4.88251426770275,B
2015,adwe,uae,dewa,uae,9.348127589774528,B
2015,adwe,uae,sewa,uae,8.49449828064684,B
2015,dewa,uae,adwe,uae,0.9189100300372797,B
2015,dewa,uae,sewa,uae,5.808753368236949,B
2015,dewa,uae,fewa,uae,9.010056859262516,B
2015,sewa,uae,adwe,uae,0.5645832716502336,B
2015,sewa,uae,dewa,uae,4.541006579393505,B
2015,sewa,uae,fewa,uae,5.545124539646228,B
2015,fewa,uae,dewa,uae,1.826222108930475,B
2015,fewa,uae,sewa,uae,2.796900772145607,B
2016,west,ksa,sout,ksa,15.76972706522836,B
2016,west,ksa,cent,ksa,8.77701228171592,B
2016,east,ksa,cent,ksa,5.316766885060006,B
2016,adwe,uae,dewa,uae,9.498851251347455,B
2016,adwe,uae,sewa,uae,8.418399736450288,B
2016,dewa,uae,adwe,uae,0.6893377954975928,B
2016,dewa,uae,sewa,uae,5.885142103071609,B
2016,dewa,uae,fewa,uae,9.283064461461262,B
2016,sewa,uae,adwe,uae,0.4993719327101481,B
2016,sewa,uae,dewa,uae,4.033065994006136,B
2016,sewa,uae,fewa,uae,5.222658761150472,B
2016,fewa,uae,dewa,uae,1.2105886052727104,B
2016,fewa,uae,sewa,uae,2.5296108600681126,B
2017,west,ksa,sout,ksa,18.90356574899806,B
2017,west,ksa,cent,ksa,10.783674610865097,B
2017,east,ksa,cent,ksa,6.4009904224409,B
2017,adwe,uae,dewa,uae,8.670252284662226,B
2017,adwe,uae,sewa,uae,8.660442422668305,B
2017,dewa,uae,adwe,uae,1.7890734389460183,B
2017,dewa,uae,sewa,uae,5.177539199567703,B
2017,dewa,uae,fewa,uae,8.871762073844232,B
2017,sewa,uae,adwe,uae,0.6313870908867681,B
2017,sewa,uae,dewa,uae,4.8187168739988175,B
2017,sewa,uae,fewa,uae,6.460677733114364,B
2017,fewa,uae,dewa,uae,1.565969741821016,B
2017,fewa,uae,sewa,uae,2.141954395381169,B
2018,sout,ksa,cent,ksa,1.3409973335020031,B
2018,west,ksa,sout,ksa,14.280690333554896,B
2018,west,ksa,cent,ksa,10.257715850616199,B
2018,east,ksa,cent,ksa,6.036884471180019,B
2018,adwe,uae,dewa,uae,8.17288365935038,B
2018,adwe,uae,sewa,uae,8.205240711410617,B
2018,dewa,uae,adwe,uae,2.153247595580045,B
2018,dewa,uae,sewa,uae,5.180827738447854,B
2018,dewa,uae,fewa,uae,8.833421580682279,B
2018,sewa,uae,adwe,uae,1.0160703191635874,B
2018,sewa,uae,dewa,uae,4.723016270061605,B
2018,sewa,uae,fewa,uae,6.794718876082095,B
2018,fewa,uae,dewa,uae,1.5192998222148375,B
2018,fewa,uae,sewa,uae,1.8171063514511625,B
2019,sout,ksa,cent,ksa,0.8569454571302623,B
2019,west,ksa,sout,ksa,18.940540540540553,B
2019,west,ksa,cent,ksa,11.615469613259684,B
2019,east,ksa,cent,ksa,4.208897984897496,B
2019,adwe,uae,dewa,uae,10.367863360573843,B
2019,adwe,uae,sewa,uae,9.069909556949126,B
2019,dewa,uae,adwe,uae,0.617358103645964,B
2019,dewa,uae,sewa,uae,5.514630439564628,B
2019,dewa,uae,fewa,uae,9.173212151420724,B
2019,sewa,uae,adwe,uae,0.5037747111342731,B
2019,sewa,uae,dewa,uae,4.39079744016131,B
2019,sewa,uae,fewa,uae,6.599719591149969,B
2019,fewa,uae,dewa,uae,1.2386490488186213,B
2019,fewa,uae,sewa,uae,2.2288198247979945,B
2020,sout,ksa,west,ksa,1.4959474714669763,B
2020,sout,ksa,cent,ksa,0.13894426650583305,B
2020,sout,ksa,east,ksa,1.866446284622421e-07,B
2020,west,ksa,sout,ksa,13.622711572220112,B
2020,west,ksa,cent,ksa,0.24160355821909985,B
2020,west,ksa,east,ksa,1739.3421242146378,B
2020,cent,ksa,sout,ksa,0.5028561768887408,B
2020,cent,ksa,west,ksa,8.226698298346522e-08,B
2020,cent,ksa,east,ksa,0.7281505219579818,B
2020,east,ksa,sout,ksa,1.7946479568089587e-08,B
2020,east,ksa,west,ksa,1662.2031547000656,B
2020,east,ksa,cent,ksa,44.30050933615241,B
2020,adwe,uae,dewa,uae,10.754979211510125,B
2020,adwe,uae,sewa,uae,17.256804175361072,B
2020,dewa,uae,adwe,uae,0.5861655119154843,B
2020,dewa,uae,sewa,uae,4.521580761788992,B
2020,dewa,uae,fewa,uae,9.066943096777575,B
2020,sewa,uae,adwe,uae,3.1771354757348167,B
2020,sewa,uae,dewa,uae,6.671752590672164,B
2020,sewa,uae,fewa,uae,7.278041784136808,B
2020,fewa,uae,dewa,uae,2.9092632223798702,B
2020,fewa,uae,sewa,uae,1.8974728616132397,B
2021,sout,ksa,west,ksa,0.8666847686541875,B
2021,sout,ksa,cent,ksa,0.4418774999970037,B
2021,west,ksa,sout,ksa,18.185718555814642,B
2021,west,ksa,cent,ksa,1.299449330557177,B
2021,west,ksa,east,ksa,1784.8798507682047,B
2021,cent,ksa,sout,ksa,0.0913626113394665,B
2021,cent,ksa,east,ksa,5.811142557611046,B
2021,east,ksa,west,ksa,1691.4866200547337,B
2021,east,ksa,cent,ksa,30.437628292528387,B
2021,adwe,uae,dewa,uae,30.235535738530018,B
2021,adwe,uae,sewa,uae,27.243456042267745,B
2021,dewa,uae,adwe,uae,1.811083711778827,B
2021,dewa,uae,sewa,uae,2.891980656036848,B
2021,dewa,uae,fewa,uae,9.321683902835783,B
2021,sewa,uae,adwe,uae,1.051838759304556,B
2021,sewa,uae,dewa,uae,8.3013526602102,B
2021,sewa,uae,fewa,uae,8.047202131489044,B
2021,fewa,uae,dewa,uae,2.4658741327988416,B
2021,fewa,uae,sewa,uae,1.5825930262096155,B
2022,sout,ksa,west,ksa,0.22492192313853934,B
2022,sout,ksa,cent,ksa,0.00236384282221874,B
2022,west,ksa,sout,ksa,19.30952711271152,B
2022,west,ksa,east,ksa,1797.0205266789455,B
2022,cent,ksa,sout,ksa,1.1619640212397313,B
2022,cent,ksa,west,ksa,0.9349806870096394,B
2022,cent,ksa,east,ksa,11.601048515716746,B
2022,east,ksa,west,ksa,1723.9117379923273,B
2022,east,ksa,cent,ksa,10.565285709025364,B
2022,adwe,uae,dewa,uae,24.493101349265764,B
2022,adwe,uae,sewa,uae,28.190823833599836,B
2022,dewa,uae,adwe,uae,1.0999811391228758,B
2022,dewa,uae,sewa,uae,2.4573707739638606,B
2022,dewa,uae,fewa,uae,6.237553509224162,B
2022,sewa,uae,adwe,uae,0.6475048212358282,B
2022,sewa,uae,dewa,uae,8.735962559369472,B
2022,sewa,uae,fewa,uae,7.6148562036414225,B
2022,fewa,uae,dewa,uae,5.738652825556837,B
2022,fewa,uae,sewa,uae,2.104928182632551,B
2023,sout,ksa,west,ksa,4.3892207010421105,B
2023,sout,ksa,cent,ksa,2.22688216546837,B
2023,sout,ksa,east,ksa,15.71928491006373,B
2023,west,ksa,sout,ksa,32.73861070357189,B
2023,west,ksa,cent,ksa,2.1478276587697445,B
2023,west,ksa,east,ksa,2533.993625564003,B
2023,cent,ksa,sout,ksa,6.758202366552644,B
2023,cent,ksa,west,ksa,7.539167793866999,B
2023,cent,ksa,east,ksa,12.7893823631028,B
2023,east,ksa,sout,ksa,2.0205847392266683,B
2023,east,ksa,west,ksa,2471.339173052695,B
2023,east,ksa,cent,ksa,16.859614028925954,B
2023,adwe,uae,dewa,uae,25.13428381560641,B
2023,adwe,uae,sewa,uae,29.092961905122827,B
2023,dewa,uae,adwe,uae,3.0101865085584225,B
2023,dewa,uae,sewa,uae,3.766070819556213,B
2023,dewa,uae,fewa,uae,9.87455328993116,B
2023,sewa,uae,adwe,uae,2.657319941014759,B
2023,sewa,uae,dewa,uae,10.296122055099806,B
2023,sewa,uae,fewa,uae,8.169302373057256,B
2023,fewa,uae,dewa,uae,10.720641130288746,B
2023,fewa,uae,sewa,uae,2.798972289607266,B
2024,sout,ksa,west,ksa,12.889248319371465,B
2024,sout,ksa,cent,ksa,1.3923371388876162,B
2024,sout,ksa,east,ksa,8.186599157955202,B
2024,west,ksa,sout,ksa,29.673790367045857,B
2024,west,ksa,cent,ksa,3.867783856852489,B
2024,west,ksa,east,ksa,2580.5355127157773,B
2024,cent,ksa,sout,ksa,7.973968443553701,B
2024,cent,ksa,west,ksa,11.593661839554692,B
2024,cent,ksa,east,ksa,16.976904770454297,B
2024,east,ksa,sout,ksa,5.678707074390447,B
2024,east,ksa,west,ksa,2520.8346564607505,B
2024,east,ksa,cent,ksa,18.313010815849108,B
2024,adwe,uae,dewa,uae,21.757876028312783,B
2024,adwe,uae,sewa,uae,28.17631712706058,B
2024,dewa,uae,adwe,uae,2.3023229313029954,B
2024,dewa,uae,sewa,uae,5.806907512631575,B
2024,dewa,uae,fewa,uae,10.043296436494412,B
2024,sewa,uae,adwe,uae,2.761876396399631,B
2024,sewa,uae,dewa,uae,8.213288618080528,B
2024,sewa,uae,fewa,uae,7.699797079553762,B
2024,fewa,uae,dewa,uae,7.947625402481872,B
2024,fewa,uae,sewa,uae,1.950363608015694,B
2025,sout,ksa,west,ksa,19.055215430915837,B
2025,sout,ksa,cent,ksa,0.7140808174812677,B
2025,sout,ksa,east,ksa,1.7892448354293407,B
2025,west,ksa,sout,ksa,38.22626898046957,B
2025,west,ksa,cent,ksa,0.09063125720107289,B
2025,west,ksa,east,ksa,2590.4636695366603,B
2025,cent,ksa,sout,ksa,4.994568468128842,B
2025,cent,ksa,west,ksa,9.439461855807924,B
2025,cent,ksa,east,ksa,17.203043620703667,B
2025,east,ksa,sout,ksa,2.5210764749830323,B
2025,east,ksa,west,ksa,2546.171522516651,B
2025,east,ksa,cent,ksa,15.63246339080889,B
2025,adwe,uae,dewa,uae,24.386789909509297,B
2025,adwe,uae,sewa,uae,30.035996505234426,B
2025,dewa,uae,adwe,uae,2.0219521210115743,B
2025,dewa,uae,sewa,uae,5.336926766526085,B
2025,dewa,uae,fewa,uae,13.14370951108734,B
2025,sewa,uae,adwe,uae,4.557506983795475,B
2025,sewa,uae,dewa,uae,9.75203428149333,B
2025,sewa,uae,fewa,uae,10.722485726520903,B
2025,fewa,uae,dewa,uae,10.01741537100068,B
2025,fewa,uae,sewa,uae,1.3143527568462525,B
2026,sout,ksa,west,ksa,8.091753982963956,B
2026,sout,ksa,cent,ksa,3.547692083239165,B
2026,sout,ksa,east,ksa,2.052589631396697,B
2026,west,ksa,sout,ksa,26.637525019290724,B
2026,west,ksa,cent,ksa,7.191802830922356,B
2026,west,ksa,east,ksa,3070.5681199765027,B
2026,cent,ksa,sout,ksa,8.22487364950375,B
2026,cent,ksa,west,ksa,10.993466907029507,B
2026,cent,ksa,east,ksa,9.695089137232722,B
2026,east,ksa,sout,ksa,8.131057218549111,B
2026,east,ksa,west,ksa,3046.0917684551746,B
2026,east,ksa,cent,ksa,8.711458084577538,B
2026,adwe,uae,dewa,uae,24.370721151958225,B
2026,adwe,uae,sewa,uae,31.019144207874348,B
2026,dewa,uae,adwe,uae,3.3795946925336398,B
2026,dewa,uae,sewa,uae,6.486794070212491,B
2026,dewa,uae,fewa,uae,15.717226734879432,B
2026,sewa,uae,adwe,uae,6.930172749087039,B
2026,sewa,uae,dewa,uae,10.75362273936415,B
2026,sewa,uae,fewa,uae,10.939629020204777,B
2026,fewa,uae,dewa,uae,11.959502542050378,B
2026,fewa,uae,sewa,uae,1.9826081355623246,B
2027,sout,ksa,west,ksa,6.812816732991849,B
2027,sout,ksa,cent,ksa,2.556533763548555,B
2027,sout,ksa,east,ksa,2.6756102706800187,B
2027,west,ksa,sout,ksa,27.393031120872152,B
2027,west,ksa,cent,ksa,5.735663273103819,B
2027,west,ksa,east,ksa,3140.24764278548,B
2027,cent,ksa,sout,ksa,10.111405530492949,B
2027,cent,ksa,west,ksa,9.72872343440307,B
2027,cent,ksa,east,ksa,16.035925347526522,B
2027,east,ksa,sout,ksa,8.532148559626142,B
2027,east,ksa,west,ksa,3127.8251780812357,B
2027,east,ksa,cent,ksa,8.510096236787826,B
2027,adwe,uae,dewa,uae,25.537825881684363,B
2027,adwe,uae,sewa,uae,32.036922923469284,B
2027,dewa,uae,adwe,uae,1.808258012685325,B
2027,dewa,uae,sewa,uae,6.462117768886542,B
2027,dewa,uae,fewa,uae,16.815928808358855,B
2027,sewa,uae,adwe,uae,6.524199180328977,B
2027,sewa,uae,dewa,uae,11.138180131956204,B
2027,sewa,uae,fewa,uae,11.80761831380631,B
2027,fewa,uae,dewa,uae,12.429638610275076,B
2027,fewa,uae,sewa,uae,1.0882439939111819,B
2028,sout,ksa,west,ksa,8.199920578632579,B
2028,sout,ksa,cent,ksa,1.3508002345537546,B
2028,sout,ksa,east,ksa,3.194953160328678,B
2028,west,ksa,sout,ksa,32.242710338849555,B
2028,west,ksa,cent,ksa,2.9952690513794695,B
2028,west,ksa,east,ksa,3171.391319267191,B
2028,cent,ksa,sout,ksa,11.187240247269012,B
2028,cent,ksa,west,ksa,14.182387651749375,B
2028,cent,ksa,east,ksa,22.44651409768027,B
2028,east,ksa,sout,ksa,5.437800953835189,B
2028,east,ksa,west,ksa,3166.0835158291593,B
2028,east,ksa,cent,ksa,4.506258822961152,B
2028,adwe,uae,dewa,uae,26.747273265951062,B
2028,adwe,uae,sewa,uae,33.02157652982365,B
2028,dewa,uae,adwe,uae,3.144892651401848,B
2028,dewa,uae,sewa,uae,6.418604210981593,B
2028,dewa,uae,fewa,uae,15.920391965934627,B
2028,sewa,uae,adwe,uae,6.602776464756508,B
2028,sewa,uae,dewa,uae,11.682304870799461,B
2028,sewa,uae,fewa,uae,11.30505269190867,B
2028,fewa,uae,dewa,uae,14.212436288399898,B
2028,fewa,uae,sewa,uae,1.701933078332995,B
2029,sout,ksa,west,ksa,13.36977942125929,B
2029,sout,ksa,cent,ksa,6.0000530186076295,B
2029,sout,ksa,east,ksa,9.205718393976602,B
2029,west,ksa,sout,ksa,21.063933425481302,B
2029,west,ksa,cent,ksa,5.836399274055843,B
2029,west,ksa,east,ksa,3200.8256561528483,B
2029,cent,ksa,sout,ksa,5.648420545066414,B
2029,cent,ksa,west,ksa,9.921802385153116,B
2029,cent,ksa,east,ksa,25.794093791387766,B
2029,east,ksa,sout,ksa,0.7994059933711342,B
2029,east,ksa,west,ksa,3194.8086411371446,B
2029,east,ksa,cent,ksa,1.8390629805211232,B
2029,adwe,uae,dewa,uae,26.34662053603071,B
2029,adwe,uae,sewa,uae,31.92904648381028,B
2029,dewa,uae,adwe,uae,3.783106664515691,B
2029,dewa,uae,sewa,uae,5.624718325783304,B
2029,dewa,uae,fewa,uae,14.689930303196157,B
2029,sewa,uae,adwe,uae,8.648403057160976,B
2029,sewa,uae,dewa,uae,12.637575885634025,B
2029,sewa,uae,fewa,uae,10.693827186078622,B
2029,fewa,uae,dewa,uae,15.66311355250288,B
2029,fewa,uae,sewa,uae,2.353609212685777,B
2030,sout,ksa,west,ksa,19.396632244643982,B
2030,sout,ksa,cent,ksa,5.90784806505645,B
2030,sout,ksa,east,ksa,9.601062774347914,B
2030,west,ksa,sout,ksa,3.6842784167983504,B
2030,west,ksa,cent,ksa,3.474511950119476,B
2030,west,ksa,east,ksa,3205.471292392097,B
2030,cent,ksa,sout,ksa,5.474571429783722,B
2030,cent,ksa,west,ksa,8.242599900788647,B
2030,cent,ksa,east,ksa,25.098258652920656,B
2030,east,ksa,sout,ksa,0.7647469824321302,B
2030,east,ksa,west,ksa,3188.0371328342967,B
2030,east,ksa,cent,ksa,1.0077293214022494,B
2030,adwe,uae,dewa,uae,25.488801308632976,B
2030,adwe,uae,sewa,uae,30.75275416603358,B
2030,dewa,uae,adwe,uae,3.2043863472027736,B
2030,dewa,uae,sewa,uae,5.375759088918285,B
2030,dewa,uae,fewa,uae,13.861344187134414,B
2030,sewa,uae,adwe,uae,10.613718812715307,B
2030,sewa,uae,dewa,uae,12.977092225760801,B
